StudentID,Name,Electronics,Programming,Database,Data Science,Mathematics,DSA
619,Susan Washington,99,57,78,48,82,33
620,Priya Reddy,34,59,52,84,70,57
621,George Liu,97,88,77,39,71,49
622,Ananya Choudhary,37,64,85,46,35,95
623,Ishika Singh,81,82,58,67,78,77
624,Douglas Lee,49,31,37,51,82,34
625,Richard Flowers,95,38,94,99,34,88
626,Ananya Mehta,89,31,62,98,87,41
627,Vivaan Nair,57,63,61,87,41,58
628,Karan Mehta,48,89,63,83,67,87
629,Vivaan Patel,83,63,75,50,81,60
630,Daniel Summers,66,37,49,79,87,87
631,Michael Howard,73,66,91,94,32,60
632,Ishika Choudhary,43,54,33,89,86,77
633,Karan Nair,84,68,85,50,79,76
634,Ashley Pruitt,90,80,83,100,48,99
635,Tamara Payne,81,36,67,62,59,70
636,Siddharth Patel,59,53,61,87,66,81
637,Ananya Gupta,72,95,63,44,66,63
638,Aditya Patel,33,66,45,86,48,86
639,Derek Robinson,59,58,90,65,78,87
640,Karan Iyer,80,43,44,78,70,58
641,Madison Maldonado,44,55,73,65,82,58
642,Priya Mehta,94,78,50,37,66,33
643,Rahul Gupta,52,31,93,41,100,59
644,Jason Palmer,54,47,68,54,66,75
645,Kelly Lin,48,73,47,82,71,94
646,Lisa King,73,96,47,63,31,96
647,Rahul Reddy,33,76,90,74,94,45
648,Kyle Garcia,44,42,78,65,45,63
649,Kyle Braun,53,31,51,60,43,96
650,Connor Garcia,33,72,46,93,43,54
651,Ishika Gupta,44,60,72,85,34,39
652,Karan Iyer,63,61,48,82,45,64
653,Samuel Jones,93,36,45,64,72,91
654,Melissa Jackson,52,92,96,35,34,99
655,Angelica Key,55,73,35,55,69,52
656,Chad Andersen,30,64,51,93,47,92
657,Vivaan Patel,58,32,32,74,95,73
658,Valerie Mckenzie,80,70,95,88,70,74
659,Dale Deleon,74,84,47,68,58,43
660,Andrew Stevenson,69,92,95,90,96,81
661,Christopher Gibson,51,79,56,82,53,75
662,Siddharth Patel,68,49,82,69,76,76
663,Priya Reddy,61,88,55,67,80,66
664,Vivaan Patel,96,51,66,81,61,43
665,Ananya Iyer,39,35,62,50,43,58
666,Mark Guerra,90,40,86,73,94,89
667,Destiny Kidd,78,42,96,61,90,93
668,Luis Sanchez,93,92,58,60,50,84
669,Ananya Reddy,56,80,74,61,32,95
670,Erica Smith,39,88,65,77,61,46
671,Ishika Reddy,91,61,63,70,82,30
672,Tim Simon,97,41,39,69,66,97
673,Rahul Patel,34,49,61,91,65,96
674,Timothy Davis,54,54,59,71,82,50
675,Aarav Gupta,86,38,67,53,60,94
676,Priya Gupta,70,86,61,40,33,80
677,Zachary Evans,59,35,88,43,64,42
678,Aarav Reddy,39,66,32,71,51,95
679,Priya Sharma,82,70,91,46,79,96
680,Vivaan Reddy,53,97,66,45,95,70
681,Aarav Nair,83,62,94,99,72,31
682,Siddharth Iyer,98,81,74,69,53,90
683,Riya Iyer,61,63,45,76,50,35
684,Priya Iyer,60,94,45,47,71,34
685,Thomas Munoz,87,94,83,47,76,43
686,Siddharth Mehta,99,82,84,83,86,84
687,Seth Chavez,62,88,33,53,100,40
688,Rahul Nair,42,89,41,62,66,51
689,Amanda Cox,61,40,56,71,44,69
690,Edward Adams,98,33,45,42,100,84
691,Deborah Joseph,81,36,47,54,50,47
692,James Spears,90,51,65,47,73,70
693,Edwin Todd,73,63,46,40,92,67
694,Jerry Matthews,38,89,57,75,97,49
695,Ricardo Sharp,54,36,51,73,94,56
696,Caleb Hale MD,33,100,94,98,97,64
697,Johnny Morrison,58,90,34,39,72,43
698,Kathryn Francis,32,87,83,77,94,78
699,Troy Garcia,71,45,49,31,72,69
700,Chad Parker,93,65,71,58,73,41
701,Rahul Choudhary,79,84,77,41,100,61
702,Rahul Nair,41,33,58,48,37,63
703,Siddharth Patel,59,30,90,48,95,79
704,Ishika Iyer,49,92,44,69,95,83
705,Ishika Reddy,99,57,97,61,67,91
706,Aditya Patel,91,53,74,85,89,83
707,Aarav Singh,45,96,41,72,37,40
708,Jerry Lin,71,71,66,97,84,93
709,Maureen Elliott,43,86,73,98,78,50
710,Siddharth Reddy,49,48,76,72,54,62
711,Rahul Gupta,55,75,76,45,96,53
712,Vivaan Patel,71,95,43,94,39,93
713,Priya Choudhary,59,81,88,78,34,97
714,Sabrina Watson,67,50,34,33,99,56
715,Ananya Verma,86,83,33,35,85,98
716,Lindsey Sutton,35,48,55,73,86,98
717,Priya Choudhary,31,68,94,87,87,43
718,Jamie Pineda,93,52,61,31,44,40
719,Karan Verma,35,73,80,32,56,66
720,Siddharth Mehta,47,57,60,93,59,57
721,Diana Smith,81,38,39,88,47,64
722,Priya Sharma,70,50,53,99,49,59
723,Ananya Iyer,100,62,53,99,59,89
724,Karan Mehta,89,94,67,61,38,30
725,Priya Gupta,62,37,82,40,59,81
726,Siddharth Choudhary,62,36,38,72,88,77
727,Siddharth Reddy,30,70,48,85,34,56
728,Siddharth Verma,81,74,37,46,47,48
729,Riya Singh,67,87,40,63,54,59
730,Michael Davidson,66,49,57,93,45,94
731,Rahul Patel,99,71,97,49,36,82
732,Megan Clark,40,90,34,51,64,31
733,Vivaan Reddy,38,73,39,49,50,58
734,John Ayala,45,38,54,52,77,89
735,Riya Gupta,66,84,90,90,63,98
736,Aarav Mehta,56,35,100,43,51,45
737,Aarav Verma,95,84,38,89,84,85
738,Robert Khan,53,77,49,73,60,66
739,Adam Peterson,33,50,34,99,97,51
740,Tiffany Serrano,40,37,57,47,51,46
741,Ishika Reddy,82,57,56,33,39,97
742,Aditya Verma,58,37,73,94,63,77
743,Karan Patel,45,77,98,91,63,54
744,Siddharth Singh,33,57,79,76,56,88
745,Siddharth Choudhary,41,81,97,59,51,69
746,Ananya Reddy,92,85,98,47,98,35
747,Keith Johnson,52,47,65,31,42,76
748,Ishika Mehta,44,36,88,48,52,57
749,Amber Moore,76,93,93,94,95,78
750,Priya Choudhary,82,55,43,62,43,41
751,Ishika Reddy,83,65,68,42,39,84
752,Shannon Romero,54,70,71,78,73,40
753,Riya Mehta,68,88,39,59,41,89
754,Aarav Mehta,30,52,37,73,88,46
755,Renee Mullins,32,52,86,94,100,52
756,Michael Osborne,62,41,66,83,99,84
757,Karan Patel,80,54,74,40,66,54
758,Theresa Bennett,94,51,37,63,66,78
759,Alexis Smith,43,33,81,88,85,89
760,Siddharth Patel,99,97,70,56,33,85
761,Michael Savage,61,92,56,70,86,40
762,Nicole Allen,45,83,55,90,82,55
763,Karen Barber,86,86,42,55,73,55
764,Aditya Sharma,97,78,49,75,53,47
765,Rahul Patel,84,39,89,36,39,82
766,Vivaan Gupta,77,30,73,83,30,77
767,Kristin Lin,64,67,64,91,69,63
768,Frank Evans,31,40,36,80,97,67
769,Karan Gupta,36,87,48,60,31,75
770,Jonathan Wheeler,65,99,59,88,52,77
771,Margaret Turner,69,94,98,78,70,76
772,Karan Choudhary,98,53,34,88,68,52
773,April Rose,58,91,67,33,35,49
774,Aarav Mehta,94,97,88,74,60,85
775,Rahul Patel,67,90,68,77,34,77
776,Gabriela Mitchell,47,83,39,82,91,91
777,Alexander Pham,96,81,39,61,47,100
778,Aarav Mehta,76,62,85,42,50,82
779,Dr. Elizabeth Hodges,71,57,62,84,65,84
780,Hannah Griffin,35,89,76,53,100,54
781,Dawn Johnson,44,52,37,76,99,69
782,Shawna Andrews,49,86,59,36,92,50
783,Karan Singh,66,47,60,48,52,86
784,Vivaan Reddy,100,50,85,91,41,57
785,Brian Wilson,90,63,85,58,60,81
786,Scott Alvarez,78,71,88,35,30,100
787,David Stafford,45,83,30,64,98,88
788,Antonio Bennett,56,69,34,45,56,50
789,Ashley Atkinson,43,77,40,54,67,54
790,Jeffrey Haney,57,54,77,93,88,98
791,Siddharth Iyer,66,97,90,52,49,90
792,Ananya Verma,95,66,68,100,55,57
793,Ananya Sharma,89,73,34,88,58,99
794,Pamela Long,44,74,49,31,93,55
795,Riya Choudhary,87,78,57,60,77,83
796,Siddharth Iyer,99,77,46,86,82,93
797,Mark Williams,32,71,68,58,86,62
798,Michael Nguyen,82,47,66,55,31,60
799,Ishika Verma,67,61,37,76,97,36
800,Christopher Pace,57,53,56,44,36,96
801,Bradley Walsh,55,82,73,42,57,83
802,Richard White,87,96,99,66,100,51
803,Sabrina Smith,64,54,40,31,88,76
804,Aditya Patel,94,89,96,83,87,49
805,John Hunter,74,45,36,82,70,44
806,Karan Verma,87,82,72,63,100,65
807,Lisa Chandler,76,49,98,79,73,63
808,Richard Johnson,65,44,93,82,62,82
809,Steven Anderson,67,86,54,77,78,47
810,John Mendoza,63,72,69,99,31,95
811,William Davidson,90,31,34,52,42,76
812,Vivaan Iyer,64,78,100,96,43,44
813,Julie Robinson,30,33,77,39,66,97
814,Rahul Nair,40,39,33,30,81,33
815,Barry Turner,78,46,37,93,74,97
816,Theodore Stevens MD,74,31,35,73,75,47
817,Kathleen Davidson,59,56,37,61,72,81
818,Richard Vazquez,67,86,91,96,83,91
819,Kelsey Wang,75,64,75,61,68,98
820,Rahul Gupta,95,38,87,98,63,43
821,Susan Lee,87,79,98,95,52,31
822,Karan Mehta,42,67,50,30,79,97
823,Ananya Choudhary,66,59,49,48,94,98
824,Daniel Valenzuela,87,56,35,93,51,34
825,Manuel Garcia,71,65,70,66,36,44
826,Ishika Patel,87,63,90,85,53,95
827,Laura Sanchez,47,59,76,64,97,89
828,Rahul Reddy,37,73,87,70,86,49
829,Ananya Singh,62,53,30,79,87,51
830,Karan Iyer,42,54,53,47,87,71
831,Matthew Love,36,54,59,37,34,84
832,Brittney Lee,89,98,70,47,48,41
833,Aarav Gupta,67,97,60,76,46,43
834,Sandra Cole,68,39,73,51,91,69
835,Aarav Singh,75,40,55,47,33,87
836,Amy Gonzalez,35,90,43,67,98,73
837,Penny Gonzalez,61,34,90,83,37,30
838,Sydney Ruiz,94,72,36,92,40,45
839,Linda Mckenzie,52,37,89,51,85,57
840,Siddharth Singh,81,96,83,76,97,87
841,Ishika Iyer,52,50,41,43,83,34
842,Riya Singh,94,59,46,37,75,43
843,Ronald King,67,56,89,99,62,44
844,Dalton Ferguson,71,85,89,79,32,52
845,Siddharth Gupta,65,88,50,35,31,36
846,Priya Mehta,86,71,57,70,59,80
847,Aditya Iyer,51,62,61,91,42,77
848,Lisa Andrews,82,43,74,86,30,90
849,Vivaan Reddy,100,77,54,66,34,73
850,Ananya Sharma,50,96,75,85,63,36
851,Vivaan Reddy,31,40,35,37,34,100
852,Riya Verma,79,97,68,96,61,99
853,Caitlin Rice,51,32,32,87,99,85
854,Tracey Boyd,71,46,46,55,61,96
855,Riya Gupta,56,57,92,44,93,78
856,Riya Choudhary,42,80,68,36,78,31
857,Kevin Thompson,52,33,58,90,94,82
858,Ananya Gupta,94,36,89,45,45,86
859,Cristina Jones,51,43,92,31,50,30
860,Priya Singh,92,72,89,56,43,96
861,Riya Choudhary,54,51,68,46,44,46
862,Priya Patel,61,90,51,66,31,98
863,Priya Gupta,73,60,99,45,65,81
864,Adrienne Martinez,71,95,74,68,94,65
865,Aarav Sharma,88,79,75,51,88,93
866,Tony Cox,75,39,90,80,95,100
867,Siddharth Sharma,100,37,93,75,87,97
868,Ananya Reddy,86,33,92,78,77,58
869,Madison Hall,76,42,81,41,81,31
870,Vivaan Mehta,96,43,80,95,55,59
871,Robert Jackson,46,59,87,54,73,55
872,Regina Ruiz,59,69,83,60,84,47
873,Aditya Sharma,85,94,39,48,34,32
874,Vivaan Nair,60,88,57,56,90,59
875,Jacob Boone,78,90,37,71,78,77
876,Ishika Patel,54,86,95,35,96,80
877,Aditya Choudhary,93,52,41,40,63,65
878,Patricia Lam,80,33,76,80,99,78
879,Aditya Patel,47,49,38,36,97,66
880,Christopher Pham,58,88,82,59,65,68
881,Michael Evans,59,95,51,89,67,70
882,Clayton Benitez,30,75,54,98,44,93
883,Ishika Patel,97,40,98,32,50,100
884,Rahul Sharma,93,37,96,97,100,84
885,Rahul Nair,56,82,86,98,49,85
886,Aarav Singh,57,99,62,35,45,60
887,Aarav Singh,80,52,82,71,49,70
888,Priya Iyer,78,60,34,38,51,73
889,Jeffrey Mccarthy,52,41,84,53,72,31
890,Riya Sharma,40,46,66,73,54,37
891,Aarav Nair,77,59,65,49,99,44
892,Matthew Allen,62,51,98,79,81,30
893,Karan Iyer,39,71,40,49,70,88
894,Aarav Nair,48,54,43,78,38,35
895,Ishika Sharma,35,52,79,48,99,63
896,Amanda Harrison,30,78,62,64,95,93
897,Aditya Reddy,78,31,69,34,36,75
898,Rahul Nair,71,47,79,60,59,81
899,Rahul Gupta,68,84,70,71,58,30
900,Casey Lopez,72,53,38,74,47,61
901,Siddharth Mehta,90,72,73,63,81,81
902,James Owens,79,46,64,97,79,78
903,Riya Choudhary,51,67,37,51,91,37
904,Joseph Hernandez,88,73,99,35,89,56
905,Aarav Reddy,62,84,65,97,39,31
906,Joseph Rojas,83,95,66,79,41,51
907,Riya Reddy,50,65,94,46,47,60
908,Samuel Campos,61,35,69,47,84,80
909,Kathleen Parker,42,63,48,89,40,91
910,Pamela Cruz,34,68,95,32,38,53
911,Hannah Williams,91,93,31,44,88,78
912,Kathleen Thomas,30,40,98,42,96,39
913,Karan Sharma,48,33,39,77,87,65
914,Janet Kirby,71,68,38,51,72,80
915,Riya Singh,99,97,95,53,41,87
916,Siddharth Nair,46,32,34,35,58,91
917,Karan Iyer,50,100,44,38,56,100
918,Ishika Patel,64,65,43,95,97,96
919,Vivaan Reddy,62,76,67,39,86,41
920,Thomas Cannon,48,44,30,65,75,84
921,Scott Howe,46,42,78,31,82,58
922,Vivaan Reddy,64,38,100,49,81,76
923,Aarav Sharma,36,75,71,42,86,100
924,Aarav Verma,68,77,81,45,53,82
925,Bradley Lopez,70,45,42,66,70,48
926,Aditya Reddy,71,48,49,62,59,74
927,Rahul Gupta,84,47,39,58,100,35
928,Sharon Newman,73,54,74,47,36,98
929,Mia Fox,58,52,73,71,84,92
930,Siddharth Sharma,75,64,86,64,67,36
931,Rahul Singh,44,86,56,93,86,82
932,Joseph Garcia,85,59,58,56,91,68
933,Sheila Cantrell,78,76,50,30,78,73
934,Aarav Nair,43,81,45,100,71,76
935,Matthew Smith,93,48,37,69,82,87
936,Ishika Gupta,69,32,46,35,80,50
937,Jamie Guerrero,90,85,52,50,55,44
938,Gregory Butler,78,87,44,30,78,36
939,Siddharth Gupta,43,87,72,49,32,77
940,Ishika Verma,38,49,93,82,58,35
941,Vivaan Verma,62,89,44,62,64,39
942,Vivaan Choudhary,94,98,91,31,42,82
943,Riya Singh,84,61,42,85,63,51
944,Sharon Webb,41,64,48,61,67,91
945,Alicia Thompson,33,93,79,32,35,32
946,Rachel Jones,51,98,47,93,64,91
947,Aarav Choudhary,53,44,67,45,98,43
948,Nathaniel Watkins,85,31,30,46,57,97
949,Justin Gordon,80,60,46,98,84,73
950,Jenna Hendrix,40,81,81,75,96,48
951,Ishika Reddy,35,67,41,38,92,65
952,Benjamin Espinoza,91,78,76,81,90,46
953,Jordan Morris,30,69,57,59,77,56
954,Cynthia Garcia,79,31,32,53,33,46
955,Casey Nguyen,51,38,95,60,49,73
956,Stephanie Martinez,51,72,88,52,97,39
957,Karan Patel,76,78,75,100,51,73
958,Victoria Wagner,33,39,84,53,42,80
959,Ishika Iyer,56,88,80,51,81,54
960,Jason Brewer,57,43,80,70,66,64
961,Judith Gonzalez,61,89,34,96,52,94
962,Priya Sharma,99,40,33,31,31,65
963,Todd Gill,69,47,82,42,56,80
964,Stephen Taylor,70,68,55,87,51,37
965,Evan Hays,63,85,77,81,78,78
966,Blake Owen,53,98,74,56,51,42
967,Rachel Garcia,82,98,63,98,61,93
968,Logan Mercado,78,43,50,50,47,82
969,Ananya Mehta,37,99,63,33,79,47
970,Mr. Michael Bell,94,89,35,70,87,50
971,Michael Miller,62,43,35,77,69,39
972,Ananya Reddy,34,36,93,32,49,86
973,Courtney Perkins,83,55,80,43,100,75
974,Evan Tate,31,41,38,55,51,36
975,Ishika Singh,53,84,94,100,75,31
976,Taylor Meyer,78,59,95,55,76,99
977,Roger Chavez,76,63,78,31,68,38
978,Philip Cardenas,39,67,44,84,91,69
979,Regina Lopez,68,63,51,49,43,69
980,Laura Carney,30,63,69,87,92,86
981,Joseph Nichols,86,45,57,86,31,43
982,Aarav Verma,64,40,30,69,61,87
983,Ishika Iyer,92,67,40,73,41,96
984,Riya Reddy,61,70,65,94,42,82
985,Ananya Patel,41,49,72,53,30,61
986,Ishika Nair,48,50,47,49,100,67
987,Vivaan Iyer,90,30,63,97,97,76
988,Ananya Choudhary,37,47,98,46,31,70
989,Riya Nair,55,84,95,59,87,58
990,Karan Singh,87,83,87,36,55,87
991,Vincent Bennett,51,35,49,85,31,78
992,Christine Reed,39,67,61,91,100,98
993,Eduardo Ware,90,68,37,42,48,50
994,Michael Flynn,78,87,57,54,43,39
995,Alexis Lawrence,62,79,79,79,35,46
996,Rahul Nair,83,68,42,77,44,47
997,Kimberly Estrada,99,88,71,79,62,52
998,Kimberly Obrien,38,61,86,67,93,48
999,Ishika Nair,57,35,53,53,87,46
1000,Rahul Mehta,33,71,94,62,43,48
1001,Priya Nair,96,70,70,84,78,82
1002,Priya Patel,49,38,46,45,32,35
1003,Richard Morris,42,97,88,52,96,51
1004,Donna Bailey,44,49,32,32,75,63
1005,Vivaan Choudhary,55,90,97,31,75,77
1006,Priya Singh,62,82,85,74,97,46
1007,Karan Patel,82,91,62,86,86,100
1008,Karan Reddy,94,63,72,89,61,91
1009,Vivaan Singh,34,43,43,49,98,43
1010,Cheryl Peck,73,34,83,80,34,31
1011,Rahul Sharma,92,90,71,99,83,87
1012,Ananya Patel,72,62,60,40,100,69
1013,Ishika Nair,32,55,77,99,33,61
1014,Aditya Mehta,76,40,37,55,47,44
1015,Evelyn Spencer,56,76,30,95,36,87
1016,Madison Evans,59,41,76,63,30,37
1017,Sylvia Wolf,72,68,64,33,34,43
1018,Ishika Singh,59,47,50,74,41,62
1019,Priya Verma,54,57,93,61,49,74
1020,Priya Verma,60,45,33,89,71,97
1021,Mark Wells,97,35,47,82,49,90
1022,Ishika Reddy,32,90,91,87,77,61
1023,Andrew Powers,45,32,37,59,71,74
1024,Amy Moreno,64,87,53,50,41,59
1025,Priya Reddy,69,39,35,61,75,71
1026,Jennifer Elliott,79,55,46,64,53,83
1027,Riya Reddy,56,73,45,75,45,96
1028,Siddharth Gupta,31,77,61,95,95,74
1029,Siddharth Iyer,81,66,46,100,73,68
1030,Joanne Porter,81,35,59,80,30,71
1031,Juan Hines,68,68,36,71,74,83
1032,Brian Munoz,36,33,46,47,76,54
1033,Rahul Choudhary,91,39,69,62,36,43
1034,Priya Patel,48,37,77,89,92,66
1035,Rahul Sharma,40,53,40,91,80,50
1036,Aditya Reddy,97,42,48,63,73,63
1037,Ishika Verma,61,36,49,71,59,81
1038,Erin Lloyd,41,96,72,60,78,79
1039,Riya Verma,72,39,37,91,55,34
1040,Alicia Sutton,37,92,79,58,100,73
1041,Priya Iyer,32,57,61,43,46,72
1042,Christian Lopez,72,66,34,58,53,88
1043,Aarav Iyer,36,94,98,57,92,83
1044,Aditya Mehta,60,99,45,56,66,89
1045,Ronald Simmons,86,78,92,80,75,31
1046,Jennifer Hill,89,71,73,71,89,31
1047,Riya Sharma,30,44,50,76,72,82
1048,Ananya Choudhary,68,57,67,88,79,36
1049,Ananya Choudhary,86,94,59,67,31,59
1050,Aditya Choudhary,56,70,60,77,90,78
1051,Taylor Adams,57,51,59,34,97,32
1052,James Castro,69,83,36,33,91,43
1053,Gabriel Graham,50,44,100,93,31,46
1054,Vivaan Reddy,83,34,64,34,34,62
1055,James Day,75,85,95,39,38,43
1056,Ricardo Nelson,80,98,35,74,45,50
1057,Ananya Sharma,97,48,68,72,43,98
1058,Karan Patel,89,47,84,70,65,47
1059,Ananya Singh,70,90,63,81,84,35
1060,Rahul Mehta,52,87,42,86,71,63
1061,Brandon Wong,64,59,90,70,77,39
1062,Rahul Iyer,76,31,43,34,80,67
1063,Crystal Barron,41,50,47,64,47,99
1064,Cynthia Lawrence,70,81,33,54,43,43
1065,Aditya Iyer,93,51,72,36,44,47
1066,Mary Sandoval,81,41,73,60,48,57
1067,Patrick Griffin,55,30,43,96,62,58
1068,Karan Mehta,75,68,61,44,80,56
1069,Justin Browning,31,57,86,89,72,56
1070,Felicia Davis,75,43,32,47,52,59
1071,Spencer Carter,49,76,53,77,78,83
1072,Allison Vaughn,43,52,44,79,87,94
1073,Aarav Sharma,65,92,50,92,80,91
1074,Monique Solis,58,64,88,31,47,43
1075,Aditya Nair,100,64,40,55,56,39
1076,Sheri Ramirez,56,56,98,32,65,67
1077,Erin Navarro,100,48,69,49,54,42
1078,Ananya Nair,91,51,55,80,80,87
1079,Mark Parker,53,56,32,95,63,89
1080,Jacob Young,79,89,99,80,50,55
1081,Siddharth Choudhary,87,72,66,69,56,95
1082,Jessica Ingram,43,99,55,63,85,71
1083,Rachel Swanson,85,86,92,86,36,31
1084,Amber Reid MD,34,76,46,57,65,77
1085,Erica Vaughn,43,91,67,82,67,99
1086,Ashley Olson,65,78,97,64,90,85
1087,Ishika Gupta,41,60,43,81,39,70
1088,Rahul Reddy,99,63,56,48,97,50
1089,Veronica Mccann,72,94,59,56,55,30
1090,Kimberly Barnes,76,39,98,99,51,43
1091,Siddharth Reddy,67,51,53,91,78,82
1092,Vivaan Iyer,42,79,87,39,94,65
1093,William Johnson,56,47,91,87,99,95
1094,Joshua Garcia,77,38,51,45,98,90
1095,Aditya Reddy,89,39,36,76,59,54
1096,Jordan Black,67,38,39,68,81,90
1097,Misty Myers,55,73,77,61,93,100
1098,Joe Snow,47,57,54,31,69,97
1099,Teresa Holloway,46,82,60,76,76,57
1100,Michael Beltran,56,74,58,39,60,94
1101,Emily Santiago,49,41,36,73,84,64
1102,James Clark,40,89,31,36,84,61
1103,Brandon Hayes,60,56,88,96,49,89
1104,Siddharth Reddy,51,91,43,62,81,78
1105,Ishika Singh,96,36,90,69,69,61
1106,Timothy Craig,92,33,51,71,30,96
1107,John Charles,57,58,32,71,67,51
1108,Rahul Reddy,100,94,99,68,89,53
1109,Ananya Verma,48,98,35,89,95,54
1110,Vivaan Choudhary,68,92,59,61,40,84
1111,Eric Clark,45,50,47,36,90,51
1112,Siddharth Mehta,70,66,86,51,34,47
1113,Rahul Verma,100,48,30,66,36,90
1114,Karan Nair,35,35,63,37,71,36
1115,Siddharth Reddy,64,60,73,97,61,97
1116,Aarav Sharma,88,67,91,51,80,49
1117,Aarav Sharma,70,40,54,40,32,67
1118,Siddharth Singh,40,41,48,82,58,80
1119,Elizabeth Wilcox,51,30,95,85,42,49
1120,Aditya Sharma,80,81,98,41,52,75
1121,Janice Austin,69,89,32,60,81,65
1122,Ananya Nair,100,83,98,85,94,77
1123,Barbara Wise,79,73,85,39,46,48
1124,Karan Patel,92,67,52,52,55,84
1125,Dwayne Everett,30,99,61,59,96,59
1126,Melissa Franklin,41,59,78,92,30,81
1127,Daniel Dickerson,59,42,41,92,82,79
1128,Robert Klein MD,59,51,32,88,43,76
1129,Ananya Gupta,39,40,98,95,89,34
1130,Rahul Mehta,71,99,60,89,98,90
1131,Karan Singh,47,55,35,67,35,85
1132,Vivaan Gupta,67,39,95,75,97,46
1133,Siddharth Nair,52,92,80,79,69,57
1134,David Garcia,47,45,31,50,54,49
1135,Aditya Mehta,32,54,73,72,92,48
1136,Melissa Davis,90,99,35,91,81,63
1137,Ananya Gupta,84,32,78,57,87,40
1138,Ananya Verma,54,35,92,79,61,57
1139,Jordan Jackson,94,56,55,72,84,70
1140,Riya Reddy,33,85,40,89,52,64
1141,Kimberly Thompson,56,97,39,77,58,67
1142,Karan Gupta,73,40,84,45,35,44
1143,Ananya Verma,71,43,35,68,31,89
1144,Karan Sharma,49,36,54,41,41,31
1145,Siddharth Sharma,42,38,95,68,78,66
1146,Adam Mcdonald,69,92,81,46,45,93
1147,Ishika Singh,79,78,83,72,44,72
1148,Michael Mckay,67,57,34,40,38,50
1149,Aaron Wilson,85,99,41,39,89,83
1150,Vivaan Verma,58,67,68,43,63,100
1151,Kimberly Holmes,64,100,55,70,94,30
1152,Priya Singh,89,59,37,71,30,54
1153,Rahul Patel,94,32,31,77,78,57
1154,Joshua Williams,60,67,47,30,33,71
1155,Ishika Singh,79,100,49,76,83,56
1156,William Gibson,67,63,92,85,45,55
1157,Jessica Rush,48,87,100,54,46,35
1158,Siddharth Singh,79,96,97,50,80,30
1159,Daniel Pruitt,69,83,61,85,60,34
1160,Karan Mehta,63,72,38,90,43,30
1161,Jeffrey Evans,46,83,87,37,31,68
1162,Christopher Lopez,51,49,87,46,93,45
1163,Meagan Edwards,66,47,46,44,90,97
1164,Gary Petty,30,64,97,87,63,49
1165,Karan Sharma,46,69,49,32,91,93
1166,Marc Martinez,66,79,46,63,34,78
1167,Stephanie Summers,100,80,86,84,52,64
1168,Vivaan Nair,45,75,56,58,31,81
1169,Aditya Choudhary,35,56,56,51,74,40
1170,Rahul Verma,91,31,41,74,86,68
1171,Ananya Patel,72,46,62,39,78,34
1172,April Robinson,98,40,97,99,96,97
1173,Angela Hart,58,61,87,76,37,87
1174,Priya Patel,34,84,46,43,96,43
1175,Scott Fernandez,51,90,33,97,51,67
1176,Priya Nair,44,83,68,49,60,48
1177,Aarav Verma,69,46,44,35,73,100
1178,Carolyn Bolton,56,58,99,81,67,47
1179,Tommy Martin,45,76,49,77,90,40
1180,Ananya Singh,70,92,48,65,89,69
1181,Aarav Reddy,97,81,35,54,41,64
1182,Timothy Jensen,100,93,74,34,46,79
1183,Ananya Patel,32,69,76,90,65,70
1184,Barbara Roberts,35,37,73,63,73,67
1185,Sandra Weiss,51,56,69,69,41,52
1186,Frederick Melendez,51,68,74,97,55,47
1187,Jasmine Johnson,95,59,73,40,64,64
1188,Siddharth Patel,74,31,56,66,79,86
1189,Aditya Gupta,57,58,86,82,94,80
1190,Ananya Mehta,67,36,69,61,96,58
1191,Riya Verma,90,34,51,32,86,34
1192,Grace Thornton,38,32,63,36,51,79
1193,Angel Best,52,90,36,70,38,72
1194,Siddharth Sharma,72,43,93,93,77,33
1195,Donna Le,81,72,39,32,77,94
1196,Aarav Patel,38,31,70,58,34,52
1197,Brenda Pace,76,39,39,47,40,86
1198,Ishika Mehta,72,55,99,32,96,49
1199,Ishika Nair,74,63,46,51,83,87
1200,Rebecca Bishop,66,69,68,46,47,68
1201,Patricia Johnson,64,54,39,63,46,98
1202,Karan Singh,40,89,70,79,41,87
1203,Jennifer Mcclain,90,92,40,100,42,49
1204,Riya Iyer,40,58,81,75,82,35
1205,Laura Bell,51,71,67,80,41,47
1206,Riya Nair,95,86,80,92,81,86
1207,Clayton Holder,41,50,63,52,63,78
1208,Terry Thomas,33,54,95,68,61,32
1209,Riya Patel,49,31,57,38,85,40
1210,Aarav Mehta,74,53,35,58,77,55
1211,Jean Conway,66,93,96,51,34,80
1212,Joe Fox,64,44,92,75,88,46
1213,Jennifer Matthews,63,81,75,34,68,87
1214,Holly Bennett,61,51,93,38,36,86
1215,Priya Reddy,70,62,61,95,77,98
1216,Aditya Iyer,30,75,62,44,69,89
1217,Siddharth Choudhary,51,74,38,68,87,67
1218,Vivaan Iyer,71,33,69,79,66,65
1219,Alexander Mcdonald,50,44,38,95,40,96
1220,Karan Reddy,92,94,73,67,50,60
1221,Vivaan Mehta,64,43,44,35,61,96
1222,Emily Cummings,69,51,64,87,61,55
1223,Cynthia Perkins MD,71,65,73,82,67,64
1224,Kelli Sheppard,71,86,44,39,51,76
1225,Priya Reddy,31,73,69,62,44,92
1226,Aditya Iyer,86,76,64,51,50,94
1227,Zachary Myers,74,60,71,69,60,42
1228,Melissa Fowler,42,57,61,76,59,72
